artist_id,site
https://www.discogs.com/artist/401829-Vlado-Georgiev,http://www.vladogeorgiev.com/
https://www.discogs.com/artist/1071689-Perica-Simonović,http://muzikaharmonike.com/viewtopic.php?f=4&t=682
https://www.discogs.com/artist/1425590-Stoja,https://www.facebook.com/stoja ; http://www.youtube.com/StojaVIPPER
https://www.discogs.com/artist/59770-Ozzy-Osbourne,http://www.ozzy.com ; https://www.facebook.com/ozzyosbourne ; https://twitter.com/OzzyOsbourne ; https://www.instagram.com/ozzyosbourne/ ; http://en.wikipedia.org/wiki/Ozzy_Osbourne ; https://www.bookogs.com/credit/170871-ozzy-osbourne ; https://www.filmo.gs/credit/193112-ozzy-osbourne ; https://www.posterogs.com/subject/45539-ozzy-osbourne
https://www.discogs.com/artist/270158-Bob-Daisley,http://www.bobdaisley.com/ ; http://en.wikipedia.org/wiki/Bob_Daisley ; https://soundcloud.com/bob-daisley ; https://www.facebook.com/bobdaisley
https://www.discogs.com/artist/277582-Carmine-Appice,http://www.carmineappice.net/ ; http://en.wikipedia.org/wiki/Carmine_Appice ; http://www.drummerworld.com/drummers/Carmine_Appice.html
https://www.discogs.com/artist/277593-Jake-E-Lee,http://www.jakeelee.com ; http://myspace.com/jakeelee
https://www.discogs.com/artist/321792-Don-Airey,http://www.donairey.com/ ; https://www.bookogs.com/credit/254541-don-airey
https://www.discogs.com/artist/39797-Carlos-Peron,http://carlosperon.de/ ; http://myspace.com/carlosperon ; http://en.wikipedia.org/wiki/Carlos_Per%C3%B3n
https://www.discogs.com/artist/4383444-Huso-Pajić,https://www.facebook.com/profile.php?id=100007077226058&sk=about&section=overview
https://www.discogs.com/artist/4383443-Hazim-Lepir,https://www.facebook.com/hazim.lepir/about?section=overview
https://www.discogs.com/artist/3570828-Suzana-Šuvaković-Savić,https://open.spotify.com/artist/07Oz0N7lMRHluOrjTxvyii ; https://www.telegraf.rs/vesti/2413434-preminula-suzana-suvakovic-savic-prvakinja-opere-narodnog-pozorista
https://www.discogs.com/artist/1227756-Dragan-Laković,https://www.imdb.com/name/nm0482269/
https://www.discogs.com/artist/772771-Aleksandar-Korać,http://www.alumnimenadzmentiprodukcija.com/secanja/dr-nikola-maricic-profesor-aleksandar-korac-1934-%E2%80%93-2000-cetiri-karijere-i-legat.html
https://www.discogs.com/artist/469595-Mišo-Kovač,https://www.facebook.com/MisoKovac.OfficialFanPage ; https://hr.wikipedia.org/wiki/Mi%C5%A1o_Kova%C4%8D ; https://www.youtube.com/user/MisoKovacOfficial ; http://en.wikipedia.org/wiki/Mi%C5%A1o_Kova%C4%8D
https://www.discogs.com/artist/474052-Boris-Novković,http://www.borisnovkovic-official.com/
https://www.discogs.com/artist/761793-SMF-2,http://www.smfband.com/ ; http://myspace.com/smfspace/
https://www.discogs.com/artist/1759527-Muzika-Poludelih,http://myspace.com/muzikapoludelih ; http://www.freewebs.com/muzikapoludelih/
https://www.discogs.com/artist/854380-Bezobrazno-Zeleno,http://bezobraznozeleno.com/
https://www.discogs.com/artist/139982-Whitesnake,http://www.whitesnake.com ; https://www.facebook.com/Whitesnake.official ; https://twitter.com/davidcoverdale ; https://www.youtube.com/user/WhitesnakeTV ; https://www.instagram.com/whitesnake/ ; https://www.bookogs.com/credit/173670-whitesnake
https://www.discogs.com/artist/277587-Rudy-Sarzo,http://rudy.g6tech.com/
https://www.discogs.com/artist/383424-Warren-DeMartini,https://www.bookogs.com/credit/567546-warren-demartini
https://www.discogs.com/artist/388845-Paul-Mirkovich,http://myspace.com/paulmirkovich ; http://en.wikipedia.org/wiki/Paul_Mirkovich
